date,price_rupees_per_kg,volume_quintals,promo_flag,year,month,day_of_week,day_of_year,week_of_year
2024-08-18,46.13,3992.41,0,2024,8,6,231,33
2024-08-19,46.19,3898.34,0,2024,8,0,232,34
2024-08-20,43.06,4655.83,0,2024,8,1,233,34
2024-08-21,42.51,4307.43,0,2024,8,2,234,34
2024-08-22,42.75,4324.36,0,2024,8,3,235,34
2024-08-23,35.02,6397.7,1,2024,8,4,236,34
2024-08-24,41.05,5058.04,0,2024,8,5,237,34
2024-08-25,43.62,4343.87,0,2024,8,6,238,34
2024-08-26,43.79,4547.17,0,2024,8,0,239,35
2024-08-27,44.53,4501.14,0,2024,8,1,240,35
2024-08-28,40.1,4695.68,0,2024,8,2,241,35
2024-08-29,43.13,4605.66,0,2024,8,3,242,35
2024-08-30,42.76,4839.15,0,2024,8,4,243,35
2024-08-31,41.74,4460.78,0,2024,8,5,244,35
2024-09-01,42.04,4190.6,0,2024,9,6,245,35
2024-09-02,40.38,5237.99,0,2024,9,0,246,36
2024-09-03,43.11,4921.53,0,2024,9,1,247,36
2024-09-04,43.0,4268.76,0,2024,9,2,248,36
2024-09-05,39.5,6074.21,1,2024,9,3,249,36
2024-09-06,42.78,4914.02,0,2024,9,4,250,36
2024-09-07,44.99,4725.32,0,2024,9,5,251,36
2024-09-08,45.0,4638.48,0,2024,9,6,252,36
2024-09-09,42.62,4567.71,0,2024,9,0,253,37
2024-09-10,43.67,5084.73,0,2024,9,1,254,37
2024-09-11,42.18,4707.04,0,2024,9,2,255,37
2024-09-12,39.16,4637.47,0,2024,9,3,256,37
2024-09-13,42.37,4893.04,0,2024,9,4,257,37
2024-09-14,42.89,4634.49,0,2024,9,5,258,37
2024-09-15,42.28,4740.82,0,2024,9,6,259,37
2024-09-16,41.3,4746.09,0,2024,9,0,260,38
2024-09-17,43.07,4745.5,0,2024,9,1,261,38
2024-09-18,46.71,4120.85,0,2024,9,2,262,38
2024-09-19,45.19,4055.19,0,2024,9,3,263,38
2024-09-20,41.82,5089.44,0,2024,9,4,264,38
2024-09-21,37.16,6226.56,1,2024,9,5,265,38
2024-09-22,40.77,4942.76,0,2024,9,6,266,38
2024-09-23,36.64,4390.03,0,2024,9,0,267,39
2024-09-24,37.8,5179.97,0,2024,9,1,268,39
2024-09-25,38.82,4652.77,0,2024,9,2,269,39
2024-09-26,40.93,4461.4,0,2024,9,3,270,39
2024-09-27,42.35,4613.27,0,2024,9,4,271,39
2024-09-28,41.79,4367.16,0,2024,9,5,272,39
2024-09-29,43.61,4568.79,0,2024,9,6,273,39
2024-09-30,45.79,4419.53,0,2024,9,0,274,40
2024-10-01,44.42,4847.17,0,2024,10,1,275,40
2024-10-02,40.93,6495.48,1,2024,10,2,276,40
2024-10-03,40.77,5155.76,0,2024,10,3,277,40
2024-10-04,38.96,4122.81,0,2024,10,4,278,40
2024-10-05,38.65,4536.86,0,2024,10,5,279,40
2024-10-06,39.05,4114.98,0,2024,10,6,280,40
2024-10-07,38.34,4474.72,0,2024,10,0,281,41
2024-10-08,39.4,4585.0,0,2024,10,1,282,41
2024-10-09,34.85,6366.86,1,2024,10,2,283,41
2024-10-10,41.72,4507.91,0,2024,10,3,284,41
2024-10-11,40.83,4560.66,0,2024,10,4,285,41
2024-10-12,37.36,4936.62,0,2024,10,5,286,41
2024-10-13,38.39,4317.64,0,2024,10,6,287,41
2024-10-14,38.74,4561.27,0,2024,10,0,288,42
2024-10-15,37.55,4721.36,0,2024,10,1,289,42
2024-10-16,37.99,4789.81,0,2024,10,2,290,42
2024-10-17,36.38,4953.84,0,2024,10,3,291,42
2024-10-18,37.23,5338.81,0,2024,10,4,292,42
2024-10-19,35.38,6454.56,1,2024,10,5,293,42
2024-10-20,37.14,4662.39,0,2024,10,6,294,42
2024-10-21,36.19,4862.21,0,2024,10,0,295,43
2024-10-22,35.24,4889.25,0,2024,10,1,296,43
2024-10-23,34.92,4849.6,0,2024,10,2,297,43
2024-10-24,36.9,4986.97,0,2024,10,3,298,43
2024-10-25,37.6,4311.96,0,2024,10,4,299,43
2024-10-26,38.62,5083.11,0,2024,10,5,300,43
2024-10-27,38.2,5348.25,0,2024,10,6,301,43
2024-10-28,35.97,4870.35,0,2024,10,0,302,44
2024-10-29,34.85,4920.94,0,2024,10,1,303,44
2024-10-30,36.97,4948.73,0,2024,10,2,304,44
2024-10-31,37.71,5170.25,0,2024,10,3,305,44
2024-11-01,39.98,4653.69,0,2024,11,4,306,44
2024-11-02,52.84,5258.22,1,2024,11,5,307,44
2024-11-03,55.89,4101.93,0,2024,11,6,308,44
2024-11-04,53.9,4763.67,0,2024,11,0,309,45
2024-11-05,53.82,3960.24,0,2024,11,1,310,45
2024-11-06,53.69,3472.72,0,2024,11,2,311,45
2024-11-07,53.51,3644.46,0,2024,11,3,312,45
2024-11-08,50.23,4242.0,0,2024,11,4,313,45
2024-11-09,42.93,6094.87,1,2024,11,5,314,45
2024-11-10,46.63,4222.97,0,2024,11,6,315,45
2024-11-11,48.22,4269.86,0,2024,11,0,316,46
2024-11-12,45.82,4664.45,0,2024,11,1,317,46
2024-11-13,45.56,4182.48,0,2024,11,2,318,46
2024-11-14,45.08,4312.69,0,2024,11,3,319,46
2024-11-15,44.92,4153.89,0,2024,11,4,320,46
2024-11-16,45.89,4808.96,0,2024,11,5,321,46
2024-11-17,46.17,4903.82,0,2024,11,6,322,46
2024-11-18,42.92,4130.22,0,2024,11,0,323,47
2024-11-19,38.2,4797.43,0,2024,11,1,324,47
2024-11-20,32.33,6927.4,1,2024,11,2,325,47
2024-11-21,36.95,5022.15,0,2024,11,3,326,47
2024-11-22,36.27,4789.89,0,2024,11,4,327,47
2024-11-23,39.24,4324.37,0,2024,11,5,328,47
2024-11-24,38.38,5177.05,0,2024,11,6,329,47
2024-11-25,33.53,6397.12,1,2024,11,0,330,48
2024-11-26,38.4,4388.34,0,2024,11,1,331,48
2024-11-27,37.37,5238.34,0,2024,11,2,332,48
2024-11-28,34.38,4551.09,0,2024,11,3,333,48
2024-11-29,35.15,4926.6,0,2024,11,4,334,48
2024-11-30,40.79,4631.28,0,2024,11,5,335,48
2024-12-01,38.09,5331.04,0,2024,12,6,336,48
2024-12-02,31.62,6369.53,1,2024,12,0,337,49
2024-12-03,34.57,6117.54,1,2024,12,1,338,49
2024-12-04,40.27,4327.69,0,2024,12,2,339,49
2024-12-05,39.44,4585.89,0,2024,12,3,340,49
2024-12-06,41.21,4444.2,0,2024,12,4,341,49
2024-12-07,39.17,4562.12,0,2024,12,5,342,49
2024-12-08,38.8,4812.04,0,2024,12,6,343,49
2024-12-09,40.08,4015.82,0,2024,12,0,344,50
2024-12-10,42.63,4165.45,0,2024,12,1,345,50
2024-12-11,39.39,4746.96,0,2024,12,2,346,50
2024-12-12,40.68,4752.25,0,2024,12,3,347,50
2024-12-13,36.41,6077.46,1,2024,12,4,348,50
2024-12-14,35.76,6209.82,1,2024,12,5,349,50
2024-12-15,38.2,4717.29,0,2024,12,6,350,50
2024-12-16,35.28,4980.66,0,2024,12,0,351,51
2024-12-17,31.21,6564.31,1,2024,12,1,352,51
2024-12-18,34.81,5137.4,0,2024,12,2,353,51
2024-12-19,33.01,4892.95,0,2024,12,3,354,51
2024-12-20,34.61,5293.91,0,2024,12,4,355,51
2024-12-21,35.54,5020.06,0,2024,12,5,356,51
2024-12-22,35.11,5364.39,0,2024,12,6,357,51
2024-12-23,36.31,5364.38,0,2024,12,0,358,52
2024-12-24,37.71,4431.67,0,2024,12,1,359,52
2024-12-25,38.58,4563.31,0,2024,12,2,360,52
2024-12-26,31.52,6718.21,1,2024,12,3,361,52
2024-12-27,37.51,4375.0,0,2024,12,4,362,52
2024-12-28,37.13,5319.78,0,2024,12,5,363,52
2024-12-29,39.27,4683.53,0,2024,12,6,364,52
2024-12-30,38.13,5015.79,0,2024,12,0,365,1
2024-12-31,37.14,4858.28,0,2024,12,1,366,1
2025-01-01,32.46,5879.79,1,2025,1,2,1,1
2025-01-02,36.85,5224.1,0,2025,1,3,2,1
2025-01-03,37.84,5683.31,0,2025,1,4,3,1
2025-01-04,38.64,4663.42,0,2025,1,5,4,1
2025-01-05,39.06,4700.45,0,2025,1,6,5,1
2025-01-06,39.86,3962.22,0,2025,1,0,6,2
2025-01-07,33.5,6761.55,1,2025,1,1,7,2
2025-01-08,37.54,5146.53,0,2025,1,2,8,2
2025-01-09,36.27,4416.33,0,2025,1,3,9,2
2025-01-10,46.37,4566.17,1,2025,1,4,10,2
2025-01-11,51.51,3589.57,0,2025,1,5,11,2
2025-01-12,47.04,4591.68,0,2025,1,6,12,2
2025-01-13,47.96,4575.73,0,2025,1,0,13,3
2025-01-14,49.41,4002.29,0,2025,1,1,14,3
2025-01-15,46.2,4589.61,0,2025,1,2,15,3
2025-01-16,45.22,4536.55,0,2025,1,3,16,3
2025-01-17,43.04,4487.84,0,2025,1,4,17,3
2025-01-18,42.92,4895.26,0,2025,1,5,18,3
2025-01-19,39.93,4392.2,0,2025,1,6,19,3
2025-01-20,39.3,5129.13,0,2025,1,0,20,4
2025-01-21,40.31,4515.84,0,2025,1,1,21,4
2025-01-22,41.31,5219.09,0,2025,1,2,22,4
2025-01-23,40.74,4411.56,0,2025,1,3,23,4
2025-01-24,39.17,4685.86,0,2025,1,4,24,4
2025-01-25,36.22,4956.76,0,2025,1,5,25,4
2025-01-26,35.45,4993.34,0,2025,1,6,26,4
2025-01-27,35.41,5126.54,0,2025,1,0,27,5
2025-01-28,35.14,4607.28,0,2025,1,1,28,5
2025-01-29,34.07,5035.15,0,2025,1,2,29,5
2025-01-30,34.52,5065.51,0,2025,1,3,30,5
2025-01-31,35.75,4803.98,0,2025,1,4,31,5
2025-02-01,35.69,6442.62,1,2025,2,5,32,5
2025-02-02,37.81,4455.71,0,2025,2,6,33,5
2025-02-03,32.56,6301.2,1,2025,2,0,34,6
2025-02-04,36.01,4723.62,0,2025,2,1,35,6
2025-02-05,37.93,4756.58,0,2025,2,2,36,6
2025-02-06,39.44,5212.13,0,2025,2,3,37,6
2025-02-07,37.73,6741.21,1,2025,2,4,38,6
2025-02-08,41.85,5038.47,0,2025,2,5,39,6
2025-02-09,40.8,4571.24,0,2025,2,6,40,6
2025-02-10,40.11,6311.61,1,2025,2,0,41,7
2025-02-11,43.17,4624.99,0,2025,2,1,42,7
2025-02-12,37.93,4867.12,0,2025,2,2,43,7
2025-02-13,40.63,4695.45,0,2025,2,3,44,7
2025-02-14,38.54,5350.53,0,2025,2,4,45,7
2025-02-15,36.56,5331.77,0,2025,2,5,46,7
2025-02-16,37.4,5103.42,0,2025,2,6,47,7
2025-02-17,34.5,4973.75,0,2025,2,0,48,8
2025-02-18,33.96,5063.62,0,2025,2,1,49,8
2025-02-19,33.07,6582.31,1,2025,2,2,50,8
2025-02-20,34.38,6136.69,1,2025,2,3,51,8
2025-02-21,38.23,5120.01,0,2025,2,4,52,8
2025-02-22,36.6,4643.58,0,2025,2,5,53,8
2025-02-23,34.2,5157.37,0,2025,2,6,54,8
2025-02-24,35.99,4263.81,0,2025,2,0,55,9
2025-02-25,37.68,4700.59,0,2025,2,1,56,9
2025-02-26,38.94,5426.16,0,2025,2,2,57,9
2025-02-27,38.96,5112.75,0,2025,2,3,58,9
2025-02-28,37.37,5341.94,0,2025,2,4,59,9
2025-03-01,41.54,4473.01,0,2025,3,5,60,9
2025-03-02,41.68,4697.27,0,2025,3,6,61,9
2025-03-03,40.95,5086.99,0,2025,3,0,62,10
2025-03-04,40.59,4910.19,0,2025,3,1,63,10
2025-03-05,40.95,4855.18,0,2025,3,2,64,10
2025-03-06,61.28,4175.06,0,2025,3,3,65,10
2025-03-07,59.48,3463.96,0,2025,3,4,66,10
2025-03-08,58.9,3749.55,0,2025,3,5,67,10
2025-03-09,57.13,3367.23,0,2025,3,6,68,10
2025-03-10,55.19,3662.11,0,2025,3,0,69,11
2025-03-11,54.65,4339.72,0,2025,3,1,70,11
2025-03-12,53.91,3779.16,0,2025,3,2,71,11
2025-03-13,47.17,5686.18,1,2025,3,3,72,11
2025-03-14,49.38,4778.55,0,2025,3,4,73,11
2025-03-15,48.94,4249.69,0,2025,3,5,74,11
2025-03-16,47.96,4508.17,0,2025,3,6,75,11
2025-03-17,46.06,4670.19,0,2025,3,0,76,12
2025-03-18,38.45,4461.06,0,2025,3,1,77,12
2025-03-19,39.24,4602.82,0,2025,3,2,78,12
2025-03-20,39.93,4452.23,0,2025,3,3,79,12
2025-03-21,39.0,4639.23,0,2025,3,4,80,12
2025-03-22,37.98,5065.89,0,2025,3,5,81,12
2025-03-23,34.0,6144.98,1,2025,3,6,82,12
2025-03-24,33.23,6292.87,1,2025,3,0,83,13
2025-03-25,37.01,4586.62,0,2025,3,1,84,13
2025-03-26,40.99,5068.34,0,2025,3,2,85,13
2025-03-27,39.91,4590.94,0,2025,3,3,86,13
2025-03-28,36.26,5393.69,0,2025,3,4,87,13
2025-03-29,37.45,4895.57,0,2025,3,5,88,13
2025-03-30,38.39,4408.63,0,2025,3,6,89,13
2025-03-31,37.68,6044.38,1,2025,3,0,90,14
2025-04-01,36.19,5647.67,1,2025,4,1,91,14
2025-04-02,40.74,4889.59,0,2025,4,2,92,14
2025-04-03,41.02,4620.4,0,2025,4,3,93,14
2025-04-04,42.28,4685.15,0,2025,4,4,94,14
2025-04-05,39.53,4662.71,0,2025,4,5,95,14
2025-04-06,42.95,4435.81,0,2025,4,6,96,14
2025-04-07,42.15,4350.17,0,2025,4,0,97,15
2025-04-08,45.0,4750.74,0,2025,4,1,98,15
2025-04-09,45.46,4424.92,0,2025,4,2,99,15
2025-04-10,46.12,4349.81,0,2025,4,3,100,15
2025-04-11,47.3,4325.45,0,2025,4,4,101,15
2025-04-12,47.19,4186.65,0,2025,4,5,102,15
2025-04-13,47.18,4297.83,0,2025,4,6,103,15
2025-04-14,45.8,4521.66,0,2025,4,0,104,16
2025-04-15,45.53,4163.31,0,2025,4,1,105,16
2025-04-16,43.78,4294.02,0,2025,4,2,106,16
2025-04-17,42.82,5022.69,0,2025,4,3,107,16
2025-04-18,45.5,4366.23,0,2025,4,4,108,16
2025-04-19,43.13,4427.99,0,2025,4,5,109,16
2025-04-20,42.85,4204.31,0,2025,4,6,110,16
2025-04-21,42.55,4877.66,0,2025,4,0,111,17
2025-04-22,41.69,4348.77,0,2025,4,1,112,17
2025-04-23,42.34,4628.57,0,2025,4,2,113,17
2025-04-24,42.95,4090.26,0,2025,4,3,114,17
2025-04-25,41.17,4936.98,0,2025,4,4,115,17
2025-04-26,41.56,5024.85,0,2025,4,5,116,17
2025-04-27,40.19,4886.07,0,2025,4,6,117,17
2025-04-28,42.17,4181.28,0,2025,4,0,118,18
2025-04-29,42.79,4862.07,0,2025,4,1,119,18
2025-04-30,43.25,4339.29,0,2025,4,2,120,18
2025-05-01,42.19,5419.13,1,2025,5,3,121,18
2025-05-02,44.31,4419.38,0,2025,5,4,122,18
2025-05-03,42.77,5624.67,1,2025,5,5,123,18
2025-05-04,41.14,5678.59,1,2025,5,6,124,18
2025-05-05,47.26,4769.11,0,2025,5,0,125,19
2025-05-06,46.27,5040.07,0,2025,5,1,126,19
2025-05-07,43.93,4142.85,0,2025,5,2,127,19
2025-05-08,38.93,5621.55,1,2025,5,3,128,19
2025-05-09,44.54,4565.82,0,2025,5,4,129,19
2025-05-10,44.79,4393.78,0,2025,5,5,130,19
2025-05-11,45.77,4581.08,0,2025,5,6,131,19
2025-05-12,47.69,4640.21,0,2025,5,0,132,20
2025-05-13,47.01,4624.39,0,2025,5,1,133,20
2025-05-14,45.67,4649.26,0,2025,5,2,134,20
2025-05-15,43.97,5049.31,0,2025,5,3,135,20
2025-05-16,43.64,4091.31,0,2025,5,4,136,20
2025-05-17,41.16,5136.05,0,2025,5,5,137,20
2025-05-18,41.05,4573.45,0,2025,5,6,138,20
2025-05-19,43.83,4793.99,0,2025,5,0,139,21
2025-05-20,42.59,4311.55,0,2025,5,1,140,21
2025-05-21,43.84,4285.44,0,2025,5,2,141,21
2025-05-22,41.9,4853.82,0,2025,5,3,142,21
2025-05-23,45.02,3920.17,0,2025,5,4,143,21
2025-05-24,47.33,4680.08,0,2025,5,5,144,21
2025-05-25,47.13,4771.35,0,2025,5,6,145,21
2025-05-26,49.17,4344.89,0,2025,5,0,146,22
2025-05-27,48.24,4380.36,0,2025,5,1,147,22
2025-05-28,48.34,4083.02,0,2025,5,2,148,22
2025-05-29,49.28,4488.14,0,2025,5,3,149,22
2025-05-30,48.47,4430.61,0,2025,5,4,150,22
2025-05-31,45.47,4200.28,0,2025,5,5,151,22
2025-06-01,47.03,4281.2,0,2025,6,6,152,22
2025-06-02,40.61,5698.25,1,2025,6,0,153,23
2025-06-03,42.37,5620.55,1,2025,6,1,154,23
2025-06-04,47.19,3981.53,0,2025,6,2,155,23
2025-06-05,48.4,4539.47,0,2025,6,3,156,23
2025-06-06,65.05,3424.28,0,2025,6,4,157,23
2025-06-07,64.48,3530.79,0,2025,6,5,158,23
2025-06-08,61.75,3488.84,0,2025,6,6,159,23
2025-06-09,60.54,3865.6,0,2025,6,0,160,24
2025-06-10,60.72,3773.51,0,2025,6,1,161,24
2025-06-11,61.93,4017.42,0,2025,6,2,162,24
2025-06-12,63.0,3744.37,0,2025,6,3,163,24
2025-06-13,60.9,3644.29,0,2025,6,4,164,24
2025-06-14,59.74,3541.08,0,2025,6,5,165,24
2025-06-15,60.35,3992.24,0,2025,6,6,166,24
2025-06-16,56.52,3839.11,0,2025,6,0,167,25
2025-06-17,55.53,3921.8,0,2025,6,1,168,25
2025-06-18,54.81,3957.76,0,2025,6,2,169,25
2025-06-19,55.12,3873.63,0,2025,6,3,170,25
2025-06-20,51.27,4139.93,0,2025,6,4,171,25
2025-06-21,48.73,4891.16,0,2025,6,5,172,25
2025-06-22,48.29,4021.34,0,2025,6,6,173,25
2025-06-23,42.25,5309.24,1,2025,6,0,174,26
2025-06-24,49.61,4684.64,0,2025,6,1,175,26
2025-06-25,49.53,4161.23,0,2025,6,2,176,26
2025-06-26,48.49,4190.36,0,2025,6,3,177,26
2025-06-27,48.67,4627.02,0,2025,6,4,178,26
2025-06-28,48.7,3889.01,0,2025,6,5,179,26
2025-06-29,50.98,4447.41,0,2025,6,6,180,26
2025-06-30,50.32,4247.91,0,2025,6,0,181,27
2025-07-01,49.14,4432.5,0,2025,7,1,182,27
2025-07-02,49.68,4400.04,0,2025,7,2,183,27
2025-07-03,49.78,4072.7,0,2025,7,3,184,27
2025-07-04,47.29,4701.02,0,2025,7,4,185,27
2025-07-05,47.95,4187.52,0,2025,7,5,186,27
2025-07-06,48.34,4455.9,0,2025,7,6,187,27
2025-07-07,47.97,4723.01,0,2025,7,0,188,28
2025-07-08,50.07,4659.93,0,2025,7,1,189,28
2025-07-09,48.19,4260.6,0,2025,7,2,190,28
2025-07-10,49.15,4431.66,0,2025,7,3,191,28
2025-07-11,48.84,4200.16,0,2025,7,4,192,28
2025-07-12,48.91,5055.55,0,2025,7,5,193,28
2025-07-13,49.3,4519.01,0,2025,7,6,194,28
2025-07-14,46.86,4432.2,0,2025,7,0,195,29
2025-07-15,47.26,4480.89,0,2025,7,1,196,29
2025-07-16,50.53,4345.43,0,2025,7,2,197,29
2025-07-17,46.91,4535.38,0,2025,7,3,198,29
2025-07-18,46.49,4353.55,0,2025,7,4,199,29
2025-07-19,47.84,4239.77,0,2025,7,5,200,29
2025-07-20,41.81,5631.87,1,2025,7,6,201,29
2025-07-21,47.66,4024.84,0,2025,7,0,202,30
2025-07-22,43.17,4807.19,0,2025,7,1,203,30
2025-07-23,44.45,4287.11,0,2025,7,2,204,30
2025-07-24,43.3,4266.81,0,2025,7,3,205,30
2025-07-25,44.14,4538.75,0,2025,7,4,206,30
2025-07-26,44.27,4497.51,0,2025,7,5,207,30
2025-07-27,43.6,5758.79,1,2025,7,6,208,30
2025-07-28,47.95,4182.25,0,2025,7,0,209,31
2025-07-29,47.1,4277.06,0,2025,7,1,210,31
2025-07-30,44.54,4730.4,0,2025,7,2,211,31
2025-07-31,45.33,4672.83,0,2025,7,3,212,31
2025-08-01,47.06,4573.67,0,2025,8,4,213,31
2025-08-02,47.04,4408.02,0,2025,8,5,214,31
2025-08-03,46.5,4475.63,0,2025,8,6,215,31
2025-08-04,46.11,4513.53,0,2025,8,0,216,32
2025-08-05,45.01,5427.1,1,2025,8,1,217,32
2025-08-06,48.97,4743.74,0,2025,8,2,218,32
2025-08-07,50.87,4606.18,0,2025,8,3,219,32
2025-08-08,41.8,5922.91,1,2025,8,4,220,32
2025-08-09,49.32,4156.0,0,2025,8,5,221,32
2025-08-10,48.76,4473.91,0,2025,8,6,222,32
2025-08-11,48.3,4628.3,0,2025,8,0,223,33
2025-08-12,48.61,3952.67,0,2025,8,1,224,33
2025-08-13,48.69,4823.88,0,2025,8,2,225,33
2025-08-14,48.78,3789.33,0,2025,8,3,226,33
2025-08-15,46.3,4646.33,0,2025,8,4,227,33
2025-08-16,44.87,4942.47,0,2025,8,5,228,33
2025-08-17,47.07,4362.65,0,2025,8,6,229,33
2025-08-18,45.91,4409.59,0,2025,8,0,230,34
2025-08-19,45.75,4662.55,0,2025,8,1,231,34
2025-08-20,46.67,4972.19,0,2025,8,2,232,34
2025-08-21,46.34,4348.72,0,2025,8,3,233,34
2025-08-22,46.18,4206.66,0,2025,8,4,234,34
2025-08-23,46.57,4294.46,0,2025,8,5,235,34
2025-08-24,42.33,4167.88,0,2025,8,6,236,34
2025-08-25,41.83,4927.75,0,2025,8,0,237,35
2025-08-26,42.98,4446.71,0,2025,8,1,238,35
2025-08-27,45.25,4425.21,0,2025,8,2,239,35
2025-08-28,44.95,4775.49,0,2025,8,3,240,35
2025-08-29,43.49,4462.63,0,2025,8,4,241,35
2025-08-30,42.62,4846.6,0,2025,8,5,242,35
2025-08-31,44.69,4203.94,0,2025,8,6,243,35
2025-09-01,44.61,4807.3,0,2025,9,0,244,36
2025-09-02,44.97,4604.15,0,2025,9,1,245,36
2025-09-03,46.25,4411.11,0,2025,9,2,246,36
2025-09-04,41.94,4692.46,0,2025,9,3,247,36
2025-09-05,46.32,4048.08,0,2025,9,4,248,36
2025-09-06,45.31,4517.08,0,2025,9,5,249,36
2025-09-07,46.05,4405.12,0,2025,9,6,250,36
2025-09-08,43.61,4191.86,0,2025,9,0,251,37
2025-09-09,40.74,5669.42,1,2025,9,1,252,37
2025-09-10,46.26,4398.29,0,2025,9,2,253,37
2025-09-11,43.15,4410.15,0,2025,9,3,254,37
2025-09-12,45.4,3756.18,0,2025,9,4,255,37
2025-09-13,41.24,6287.61,1,2025,9,5,256,37
2025-09-14,45.23,4445.89,0,2025,9,6,257,37
2025-09-15,42.7,4919.47,1,2025,9,0,258,38
2025-09-16,45.49,5115.76,0,2025,9,1,259,38
2025-09-17,43.26,4959.6,0,2025,9,2,260,38
2025-09-18,42.3,4530.28,0,2025,9,3,261,38
2025-09-19,39.87,4504.0,0,2025,9,4,262,38
2025-09-20,40.99,4821.3,0,2025,9,5,263,38
2025-09-21,43.53,4634.32,0,2025,9,6,264,38
2025-09-22,36.88,6388.37,1,2025,9,0,265,39
2025-09-23,39.06,4545.07,0,2025,9,1,266,39
2025-09-24,39.31,5113.81,0,2025,9,2,267,39
2025-09-25,40.06,4604.92,0,2025,9,3,268,39
2025-09-26,41.71,4868.6,0,2025,9,4,269,39
2025-09-27,41.41,4440.44,0,2025,9,5,270,39
2025-09-28,41.06,5491.68,0,2025,9,6,271,39
2025-09-29,43.05,4806.16,0,2025,9,0,272,40
2025-09-30,39.57,7046.18,1,2025,9,1,273,40
2025-10-01,44.43,4776.7,0,2025,10,2,274,40
2025-10-02,44.27,4368.0,0,2025,10,3,275,40
2025-10-03,45.56,4720.78,0,2025,10,4,276,40
2025-10-04,44.08,4816.1,0,2025,10,5,277,40
2025-10-05,42.9,4717.19,0,2025,10,6,278,40
2025-10-06,44.4,4718.95,0,2025,10,0,279,41
2025-10-07,41.9,4883.4,0,2025,10,1,280,41
2025-10-08,42.7,4316.96,0,2025,10,2,281,41
2025-10-09,42.59,4301.27,0,2025,10,3,282,41
2025-10-10,40.79,4472.39,0,2025,10,4,283,41
2025-10-11,40.13,4781.79,0,2025,10,5,284,41
2025-10-12,40.77,4644.49,0,2025,10,6,285,41
2025-10-13,39.02,5613.41,1,2025,10,0,286,42
2025-10-14,41.51,4907.25,0,2025,10,1,287,42
2025-10-15,43.25,4672.63,0,2025,10,2,288,42
2025-10-16,42.57,4672.05,0,2025,10,3,289,42
2025-10-17,43.81,4481.92,0,2025,10,4,290,42
2025-10-18,41.66,4553.33,0,2025,10,5,291,42
2025-10-19,40.86,4454.4,0,2025,10,6,292,42
2025-10-20,40.82,4988.96,0,2025,10,0,293,43
2025-10-21,35.75,5907.7,1,2025,10,1,294,43
2025-10-22,40.88,4768.59,0,2025,10,2,295,43
2025-10-23,36.81,5407.85,0,2025,10,3,296,43
2025-10-24,40.92,4604.48,0,2025,10,4,297,43
2025-10-25,41.47,4964.46,0,2025,10,5,298,43
2025-10-26,40.38,4901.69,0,2025,10,6,299,43
2025-10-27,39.12,4887.2,0,2025,10,0,300,44
2025-10-28,37.88,4985.28,0,2025,10,1,301,44
2025-10-29,39.38,4752.33,0,2025,10,2,302,44
2025-10-30,41.08,4706.26,0,2025,10,3,303,44
2025-10-31,40.66,4552.63,0,2025,10,4,304,44
2025-11-01,42.38,4643.31,0,2025,11,5,305,44
2025-11-02,40.67,4540.73,0,2025,11,6,306,44
2025-11-03,39.3,5086.51,0,2025,11,0,307,45
2025-11-04,42.76,4102.16,0,2025,11,1,308,45
2025-11-05,43.39,4724.76,0,2025,11,2,309,45
2025-11-06,45.06,4598.0,0,2025,11,3,310,45
2025-11-07,42.84,4681.76,0,2025,11,4,311,45
2025-11-08,41.14,5000.17,0,2025,11,5,312,45
2025-11-09,40.73,4627.41,0,2025,11,6,313,45
2025-11-10,39.66,4843.79,0,2025,11,0,314,46
2025-11-11,41.08,4181.06,0,2025,11,1,315,46
2025-11-12,34.36,6028.93,1,2025,11,2,316,46
2025-11-13,38.05,5104.29,0,2025,11,3,317,46
2025-11-14,33.08,5739.34,1,2025,11,4,318,46
2025-11-15,36.79,4958.24,0,2025,11,5,319,46
2025-11-16,34.56,4818.61,0,2025,11,6,320,46
2025-11-17,35.76,4928.95,0,2025,11,0,321,47
2025-11-18,33.64,4882.88,0,2025,11,1,322,47
2025-11-19,35.83,4584.31,0,2025,11,2,323,47
2025-11-20,29.11,6713.89,1,2025,11,3,324,47
2025-11-21,31.44,5163.32,0,2025,11,4,325,47
2025-11-22,32.51,5308.04,0,2025,11,5,326,47
2025-11-23,33.93,5291.9,0,2025,11,6,327,47
2025-11-24,35.47,5344.14,0,2025,11,0,328,48
2025-11-25,31.36,6478.94,1,2025,11,1,329,48
2025-11-26,34.82,5389.64,0,2025,11,2,330,48
2025-11-27,36.67,4624.01,0,2025,11,3,331,48
2025-11-28,38.45,5100.42,0,2025,11,4,332,48
2025-11-29,36.57,5059.31,0,2025,11,5,333,48
2025-11-30,33.47,6465.72,1,2025,11,6,334,48
2025-12-01,37.16,5025.21,0,2025,12,0,335,49
2025-12-02,38.19,4552.04,0,2025,12,1,336,49
2025-12-03,38.39,4471.67,0,2025,12,2,337,49
2025-12-04,38.82,5322.2,0,2025,12,3,338,49
2025-12-05,40.25,4687.06,0,2025,12,4,339,49
2025-12-06,38.66,4762.31,0,2025,12,5,340,49
2025-12-07,40.33,4402.72,0,2025,12,6,341,49
2025-12-08,42.09,4200.74,0,2025,12,0,342,50
2025-12-09,44.02,4522.36,0,2025,12,1,343,50
2025-12-10,39.63,4665.78,0,2025,12,2,344,50
2025-12-11,39.41,4780.13,0,2025,12,3,345,50
